lice_limit,loc_nr,lice_year
0.5,32617,2019
0.5,24175,2019
0.5,20176,2019
0.5,11338,2019
0.5,29417,2019
0.5,33437,2020
0.5,30196,2020
0.5,35297,2020
0.5,30977,2020
0.5,15196,2020
0.5,10331,2020
0.5,12067,2020
0.5,12982,2020
0.5,10298,2020
0.5,11756,2020
0.5,13271,2020
0.5,12086,2020
0.5,11416,2020
0.5,13227,2020
0.5,11179,2020
0.5,10319,2020
0.5,11330,2020
0.5,11513,2020
0.5,38037,2020
0.5,33457,2020
0.5,11339,2020
0.5,32277,2020
0.5,32297,2020
0.5,33257,2020
0.5,30156,2020
0.5,13563,2020
0.5,13518,2020
0.5,32017,2020
0.5,11793,2020
0.5,29816,2020
0.5,29416,2020
0.5,12085,2020
0.5,11364,2020
0.5,24695,2020
0.5,10735,2020
0.5,35797,2020
0.5,20496,2020
0.5,14016,2020
0.5,13254,2020
0.5,12988,2020
0.5,12357,2020
0.5,10275,2020
0.5,11800,2020
0.5,26795,2020
0.5,13572,2020
0.5,12730,2020
0.5,29016,2020
0.5,13341,2020
0.5,19395,2020
0.5,32537,2020
0.5,13305,2020
0.5,13873,2020
0.5,11749,2020
0.5,31877,2020
0.5,10862,2020
0.5,18235,2020
0.5,13845,2020
0.5,25055,2020
0.5,12095,2020
0.5,20396,2020
0.5,30397,2020
0.5,13872,2020
0.5,11241,2020
0.5,11930,2020
0.5,12178,2020
0.5,31738,2020
0.5,12625,2020
0.5,31317,2020
0.5,22455,2020
0.5,12308,2020
0.5,23436,2020
0.5,34997,2020
0.5,11340,2020
0.5,29458,2020
0.5,19255,2020
0.5,12156,2020
0.5,31857,2020
0.5,11399,2020
0.5,10212,2020
0.5,13209,2020
0.5,13284,2020
0.5,13143,2020
0.5,10256,2020
0.5,11248,2020
0.5,11754,2020
0.5,37237,2020
0.5,15796,2020
0.5,20876,2020
0.5,11230,2020
0.5,36417,2020
0.5,12040,2020
0.5,34897,2020
0.5,11488,2020
0.5,33137,2020
0.5,11015,2020
0.5,13205,2020
0.5,37157,2020
0.5,12594,2020
0.5,11574,2020
0.5,15621,2020
0.5,28336,2020
0.5,32897,2020
0.5,13765,2020
0.5,33237,2020
0.5,36118,2020
0.5,10223,2020
0.5,34197,2020
0.5,37357,2020
0.5,12466,2020
0.5,35677,2020
0.5,12237,2020
0.5,13841,2020
0.5,11435,2020
0.5,31038,2020
0.5,11543,2020
0.5,33537,2020
0.5,11721,2020
0.5,27976,2020
0.5,12361,2020
0.5,11087,2020
0.5,11857,2020
0.5,22035,2020
0.5,11162,2020
0.5,37217,2020
0.5,12007,2020
0.5,32497,2020
0.5,32457,2020
0.5,31137,2020
0.5,35957,2020
0.5,15455,2020
0.5,37557,2020
0.5,10757,2020
0.5,11076,2020
0.5,12659,2020
0.5,13229,2020
0.5,21336,2020
0.5,14799,2020
0.5,10110,2020
0.5,10338,2020
0.5,20455,2020
0.5,25135,2020
0.5,26595,2020
0.5,11684,2020
0.5,37177,2020
0.5,30097,2020
0.5,33117,2020
0.5,34018,2020
0.5,10505,2020
0.5,36917,2020
0.5,35497,2020
0.5,32197,2020
0.5,11644,2020
0.5,35237,2020
0.5,13412,2020
0.5,11381,2020
0.5,21415,2020
0.5,32117,2020
0.5,32157,2020
0.5,12128,2020
0.5,35697,2020
0.5,12033,2020
0.5,13711,2020
0.5,12109,2020
0.5,14041,2020
0.5,30137,2020
0.5,30597,2020
0.5,10045,2020
0.5,34717,2020
0.5,10819,2020
0.5,13870,2020
0.5,34817,2020
0.5,35877,2020
0.5,29537,2020
0.5,30917,2020
0.5,10811,2020
0.5,33077,2020
0.5,32797,2020
0.5,13241,2020
0.5,12879,2020
0.5,11363,2020
0.5,34577,2020
0.5,32677,2020
0.5,10229,2020
0.5,37437,2020
0.5,24575,2020
0.5,31797,2020
0.5,40217,2020
0.5,12624,2020
0.5,31157,2020
0.5,13624,2020
0.5,13527,2020
0.5,11353,2020
0.5,31398,2020
0.5,11433,2020
0.5,14796,2020
0.5,10803,2020
0.5,26775,2020
0.5,32597,2020
0.5,10544,2020
0.5,22515,2020
0.5,11833,2020
0.5,19336,2020
0.5,39957,2020
0.5,36138,2020
0.5,25835,2020
0.5,30176,2020
0.5,29296,2020
0.5,13494,2020
0.5,12407,2020
0.5,11355,2020
0.5,25895,2020
0.5,29876,2020
0.5,21335,2020
0.5,21055,2020
0.5,35597,2020
0.5,16939,2020
0.5,33697,2020
0.5,19278,2020
0.5,11893,2020
0.5,26935,2020
0.5,31437,2020
0.5,19115,2020
0.5,11736,2020
0.5,39917,2020
0.5,11814,2020
0.5,13669,2020
0.5,13058,2020
0.5,10747,2020
0.5,13874,2020
0.5,11193,2020
0.5,12078,2020
0.5,11667,2020
0.5,10317,2020
0.5,39597,2020
0.5,38757,2020
0.5,13021,2020
0.5,11198,2020
0.5,26335,2020
0.5,31357,2020
0.5,34357,2020
0.5,20897,2020
0.5,11530,2020
0.5,24315,2020
0.5,24196,2020
0.5,13036,2020
0.5,25695,2020
0.5,33617,2020
0.5,10324,2020
0.5,12714,2020
0.5,13852,2020
0.5,31717,2020
0.5,11365,2020
0.5,10754,2020
0.5,10734,2020
0.5,34617,2020
0.5,32037,2020
0.5,11690,2020
0.5,11907,2020
0.5,11657,2020
0.5,32917,2020
0.5,11559,2020
0.5,11771,2020
0.5,12435,2020
0.5,29096,2020
0.5,17177,2020
0.5,24615,2020
0.5,33597,2020
0.5,12265,2020
0.5,14035,2020
0.5,10318,2020
0.5,24735,2020
0.5,33357,2020
0.5,12789,2020
0.5,32317,2020
0.5,39537,2020
0.5,33757,2020
0.5,29697,2020
0.5,19995,2020
0.5,22095,2020
0.5,16755,2020
0.5,13949,2020
0.5,13886,2020
0.5,38777,2020
0.5,36737,2020
0.5,11318,2020
0.5,36937,2020
0.5,18639,2020
0.5,12895,2020
0.5,18717,2020
0.5,13592,2020
0.5,13996,2020
0.5,38057,2020
0.5,31577,2020
0.5,12011,2020
0.5,36617,2020
0.5,38217,2020
0.5,39217,2020
0.5,11643,2020
0.5,11511,2020
0.5,26615,2020
0.5,36178,2020
0.5,30257,2020
0.5,11740,2020
0.5,24035,2020
0.5,36778,2020
0.5,30897,2020
0.5,12896,2020
0.5,10425,2020
0.5,13503,2020
0.5,13838,2020
0.5,32737,2020
0.5,13782,2020
0.5,11969,2020
0.5,11783,2020
0.5,10194,2020
0.5,11315,2020
0.5,14679,2020
0.5,12590,2020
0.5,39997,2020
0.5,27376,2020
0.5,11920,2020
0.5,22596,2020
0.5,18015,2020
0.5,13119,2020
0.5,21235,2020
0.5,13006,2020
0.5,14136,2020
0.5,26815,2020
0.5,34677,2020
0.5,26955,2020
0.5,33797,2020
0.5,31177,2020
0.5,10300,2020
0.5,10410,2020
0.5,12036,2020
0.5,10291,2020
0.5,13643,2020
0.5,32417,2020
0.5,15655,2020
0.5,13931,2020
0.5,10808,2020
0.5,12483,2020
0.5,35197,2020
0.5,33957,2020
0.5,38097,2020
0.5,10536,2020
0.5,12871,2020
0.5,30377,2020
0.5,17176,2020
0.5,11571,2020
0.5,12035,2020
0.5,12897,2020
0.5,32757,2020
0.5,10518,2020
0.5,33218,2020
0.5,39437,2020
0.5,13337,2020
0.5,12890,2020
0.5,13784,2020
0.5,19939,2020
0.5,11786,2020
0.5,21715,2020
0.5,21516,2020
0.5,25235,2020
0.5,10796,2020
0.5,32777,2020
0.5,27856,2020
0.5,39477,2020
0.5,39377,2020
0.5,21016,2020
0.5,34397,2020
0.5,11251,2020
0.5,18936,2020
0.5,27095,2020
0.5,38997,2020
0.5,10240,2020
0.5,12115,2020
0.5,29756,2020
0.5,10768,2020
0.5,13236,2020
0.5,12599,2020
0.5,11957,2020
0.5,11405,2020
0.5,12634,2020
0.5,13654,2020
0.5,12224,2020
0.5,24295,2020
0.5,10876,2020
0.5,14245,2020
0.5,36137,2020
0.5,19977,2020
0.5,11269,2020
0.5,10885,2020
0.5,27176,2020
0.5,33197,2020
0.5,38877,2020
0.5,26495,2020
0.5,11665,2020
0.5,30036,2020
0.5,25736,2020
0.5,13783,2020
0.5,11225,2020
0.5,12260,2020
0.5,29656,2020
0.5,13242,2020
0.5,15657,2020
0.5,12348,2020
0.5,13220,2020
0.5,22915,2020
0.5,34797,2020
0.5,27996,2020
0.5,36217,2020
0.5,29576,2020
0.5,12371,2020
0.5,15118,2020
0.5,10087,2020
0.5,31517,2020
0.5,10759,2020
0.5,36817,2020
0.5,10560,2020
0.5,10804,2020
0.5,31757,2020
0.5,16281,2020
0.5,12872,2020
0.5,14042,2020
0.5,30437,2020
0.5,16736,2020
0.5,28976,2020
0.5,13225,2020
0.5,31477,2020
0.5,13297,2020
0.5,12660,2020
0.5,31917,2020
0.5,13573,2020
0.5,11913,2020
0.5,33577,2020
0.5,23755,2020
0.5,10409,2020
0.5,13009,2020
0.5,11652,2020
0.5,18275,2020
0.5,36297,2020
0.5,11112,2020
0.5,11689,2020
0.5,12294,2020
0.5,26135,2020
0.5,27015,2020
0.5,32257,2020
0.5,32577,2020
0.5,24455,2020
0.5,10828,2020
0.5,12215,2020
0.5,10206,2020
0.5,36037,2020
0.5,29476,2020
0.5,10724,2020
0.5,12980,2020
0.5,19755,2020
0.5,33998,2020
0.5,13339,2020
0.5,18755,2020
0.5,11534,2020
0.5,11763,2020
0.5,13567,2020
0.5,10113,2020
0.5,32598,2020
0.5,13764,2020
0.5,38677,2020
0.5,11575,2020
0.5,11201,2020
0.5,29557,2020
0.5,12855,2020
0.5,19195,2020
0.5,20316,2020
0.5,36797,2020
0.5,10224,2020
0.5,32097,2020
0.5,11809,2020
0.5,30297,2020
0.5,33177,2020
0.5,12476,2020
0.5,34037,2020
0.5,16055,2020
0.5,11719,2020
0.5,10614,2020
0.5,21676,2020
0.5,12239,2020
0.5,25935,2020
0.5,12652,2020
0.5,14040,2020
0.5,11633,2020
0.5,13222,2020
0.5,13595,2020
0.5,32518,2020
0.5,10837,2020
0.5,32657,2020
0.5,18217,2020
0.5,22775,2020
0.5,19356,2020
0.5,11074,2020
0.5,13831,2020
0.5,12213,2020
0.5,20576,2020
0.5,21337,2020
0.5,35377,2020
0.5,15860,2020
0.5,39197,2020
0.5,32217,2020
0.5,24975,2020
0.5,28196,2020
0.5,11714,2020
0.5,10041,2020
0.5,36457,2020
0.5,35997,2020
0.5,13813,2020
0.5,11775,2020
0.5,30216,2020
0.5,12727,2020
0.5,35777,2020
0.5,11803,2020
0.5,20595,2020
0.5,30076,2020
0.5,13234,2020
0.5,34657,2020
0.5,10989,2020
0.5,38957,2020
0.5,15460,2020
0.5,10080,2020
0.5,10898,2020
0.5,12993,2020
0.5,34457,2020
0.5,11928,2020
0.5,11791,2020
0.5,16497,2020
0.5,11116,2020
0.5,24715,2020
0.5,34637,2020
0.5,11767,2020
0.5,26295,2020
0.5,12380,2020
0.5,11238,2020
0.5,13055,2020
0.5,20559,2020
0.5,33557,2020
0.5,28036,2020
0.5,37297,2020
0.5,15957,2020
0.5,11438,2020
0.5,33777,2020
0.5,19355,2020
0.5,11350,2020
0.5,13340,2020
0.5,26675,2020
0.5,30857,2020
0.5,13699,2020
0.5,12870,2020
0.5,19098,2020
0.5,34257,2020
0.5,23056,2020
0.5,14086,2020
0.5,35977,2020
0.5,10990,2020
0.5,36497,2020
0.5,10840,2020
0.5,13317,2020
0.5,10262,2020
0.5,12392,2020
0.5,29056,2020
0.5,28396,2020
0.5,12212,2020
0.5,12966,2020
0.5,14076,2020
0.5,35317,2020
0.5,14039,2020
0.5,11410,2020
0.5,13876,2020
0.5,12022,2020
0.5,14435,2020
0.5,28996,2020
0.5,40137,2020
0.5,16216,2020
0.5,13549,2020
0.5,36757,2020
0.5,14043,2020
0.5,10292,2020
0.5,12978,2020
0.5,33337,2020
0.5,32057,2020
0.5,12385,2020
0.5,12633,2020
0.5,12127,2020
0.5,35477,2020
0.5,10232,2020
0.5,12370,2020
0.5,12134,2020
0.5,32977,2020
0.5,13550,2020
0.5,10611,2020
0.5,13685,2020
0.5,15516,2020
0.5,11807,2020
0.5,10814,2020
0.5,13139,2020
0.5,22555,2020
0.5,10137,2020
0.5,21915,2020
0.5,36117,2020
0.5,38517,2020
0.5,10447,2020
0.5,31637,2020
0.5,28956,2020
0.5,12904,2020
0.5,21397,2020
0.5,13541,2020
0.5,34277,2020
0.5,29596,2020
0.5,10078,2020
0.5,12047,2020
0.5,11653,2020
0.5,26435,2020
0.5,36257,2020
0.5,37057,2020
0.5,34057,2020
0.5,11772,2020
0.5,13293,2020
0.5,36077,2020
0.5,12107,2020
0.5,10877,2020
0.5,10794,2020
0.5,29516,2020
0.5,30157,2020
0.5,33657,2020
0.5,10858,2020
0.5,35617,2020
0.5,13629,2020
0.5,36877,2020
0.5,27215,2020
0.5,11332,2020
0.5,33997,2020
0.5,29957,2020
0.5,11864,2020
0.5,10303,2020
0.5,10978,2020
0.5,10213,2020
0.5,34477,2020
0.5,13221,2020
0.5,11611,2020
0.5,24937,2020
0.5,10513,2020
0.5,13965,2020
0.5,17576,2020
0.5,15659,2020
0.5,11041,2020
0.5,10375,2020
0.5,23816,2020
0.5,14495,2020
0.5,11129,2020
0.5,26315,2020
0.5,10791,2020
0.5,38277,2020
0.5,19457,2020
0.5,33937,2020
0.5,35897,2020
0.5,33297,2020
0.5,13020,2020
0.5,24495,2020
0.5,34537,2020
0.5,11922,2020
0.5,27055,2020
0.5,11168,2020
0.5,11537,2020
0.5,37077,2020
0.5,10181,2020
0.5,31697,2020
0.5,11272,2020
0.5,30559,2020
0.5,14019,2020
0.5,11320,2020
0.5,10795,2020
0.5,33737,2020
0.5,27876,2020
0.5,10790,2020
0.5,15403,2020
0.5,22995,2020
0.5,38797,2020
0.5,11908,2020
0.5,28676,2020
0.5,12071,2020
0.5,12383,2020
0.5,10136,2020
0.5,10197,2020
0.5,19875,2020
0.5,39937,2020
0.5,17235,2020
0.5,30518,2020
0.5,12394,2020
0.5,24696,2020
0.5,11088,2020
0.5,13888,2020
0.5,12179,2020
0.5,19655,2020
0.5,10050,2020
0.5,13691,2020
0.5,13959,2020
0.5,11205,2020
0.5,31397,2020
0.5,13345,2020
0.5,40117,2020
0.5,11738,2020
0.5,13554,2020
0.5,20315,2020
0.5,11378,2020
0.5,34697,2020
0.5,33417,2020
0.5,33517,2020
0.5,11854,2020
0.5,10841,2020
0.5,18255,2020
0.5,11688,2020
0.5,11972,2020
0.5,19556,2020
0.5,10149,2020
0.5,30637,2020
0.5,10806,2020
0.5,10996,2020
0.5,11651,2020
0.5,13581,2020
0.5,11687,2020
0.5,12366,2020
0.5,28636,2020
0.5,31959,2020
0.5,31958,2020
0.5,13867,2020
0.5,12406,2020
0.5,32997,2020
0.5,33477,2020
0.5,31777,2020
0.5,29116,2020
0.5,13887,2020
0.5,37097,2020
0.5,10086,2020
0.5,11072,2020
0.5,22796,2020
0.5,17357,2020
0.5,29896,2020
0.5,10893,2020
0.5,30657,2020
0.5,27395,2020
0.5,12784,2020
0.5,11964,2020
0.5,14795,2020
0.5,12832,2020
0.5,21495,2020
0.5,21176,2020
0.5,10822,2020
0.5,13804,2020
0.5,12281,2020
0.5,29276,2020
0.5,12209,2020
0.5,12018,2020
0.5,12003,2020
0.5,11122,2020
0.5,11883,2020
0.5,11770,2020
0.5,31097,2020
0.5,12298,2020
0.5,37197,2020
0.5,12794,2020
0.5,13612,2020
0.5,16015,2020
0.5,37037,2020
0.5,35737,2020
0.5,13249,2020
0.5,32137,2020
0.5,10328,2020
0.5,30957,2020
0.5,13597,2020
0.5,34857,2020
0.5,12973,2020
0.5,12019,2020
0.5,13748,2020
0.5,11856,2020
0.5,11413,2020
0.5,20096,2020
0.5,31677,2020
0.5,39237,2020
0.5,13296,2020
0.5,12884,2020
0.5,35417,2020
0.5,19135,2020
0.5,11888,2020
0.5,28416,2020
0.5,13243,2020
0.5,15462,2020
0.5,13035,2020
0.5,11758,2020
0.5,33317,2020
0.5,19855,2020
0.5,17015,2020
0.5,34597,2020
0.5,10398,2020
0.5,37857,2020
0.5,13706,2020
0.5,36517,2020
0.5,30877,2020
0.5,12844,2020
0.5,12244,2020
0.5,33017,2020
0.5,25735,2020
0.5,39577,2020
0.5,24115,2020
0.5,13530,2020
0.5,12892,2020
0.5,18898,2020
0.5,20515,2020
0.5,11138,2020
0.5,20796,2020
0.5,10550,2020
0.5,10216,2020
0.5,32357,2020
0.5,34137,2020
0.5,11357,2020
0.5,31457,2020
0.5,16255,2020
0.5,21795,2020
0.5,34117,2020
0.5,19635,2020
0.5,28856,2020
0.5,22315,2020
0.5,12048,2020
0.5,11966,2020
0.5,10660,2020
0.5,11861,2020
0.5,39657,2020
0.5,11334,2020
0.5,36177,2020
0.5,20115,2020
0.5,12158,2020
0.5,27737,2020
0.5,33097,2020
0.5,37797,2020
0.5,30757,2020
0.5,30117,2020
0.5,12042,2020
0.5,27956,2020
0.5,28796,2020
0.5,13531,2020
0.5,33157,2020
0.5,28296,2020
0.5,10961,2020
0.5,11737,2020
0.5,11640,2020
0.5,25896,2020
0.5,32877,2020
0.5,12108,2020
0.5,12192,2020
0.5,23695,2020
0.5,11326,2020
0.5,38577,2020
0.5,18657,2020
0.5,12705,2020
0.5,30997,2020
0.5,31117,2020
0.5,15236,2020
0.5,11273,2020
0.5,14676,2020
0.5,28096,2020
0.5,26155,2020
0.5,13000,2020
0.5,24456,2020
0.5,30417,2020
0.5,10838,2020
0.5,20815,2020
0.5,12712,2020
0.5,32237,2020
0.5,11939,2020
0.5,35337,2020
0.5,40037,2020
0.5,29356,2020
0.5,12154,2020
0.5,27476,2020
0.5,11605,2020
0.5,13291,2020
0.5,27436,2020
0.5,13032,2020
0.5,10276,2020
0.5,38297,2020
0.5,15456,2020
0.5,23375,2020
0.5,15375,2020
0.5,35318,2020
0.5,36017,2020
0.5,13936,2020
0.5,13865,2020
0.5,34297,2020
0.5,11596,2020
0.5,28896,2020
0.5,40017,2020
0.5,32697,2020
0.5,30537,2020
0.5,13708,2020
0.5,10825,2020
0.5,37577,2020
0.5,13290,2020
0.5,11525,2020
0.5,31217,2020
0.5,19015,2020
0.5,11649,2020
0.5,12965,2020
0.5,15956,2020
0.5,10417,2020
0.5,10974,2020
0.5,36099,2020
0.5,10839,2020
0.5,10281,2020
0.5,10789,2020
0.5,11971,2020
0.5,19519,2020
0.5,30217,2020
0.5,11700,2020
0.5,13568,2020
0.5,35817,2020
0.5,11492,2020
0.5,13593,2020
0.5,24535,2020
0.5,10311,2020
0.5,11290,2020
0.5,20776,2020
0.5,11298,2020
0.5,38017,2020
0.5,31338,2020
0.5,19016,2020
0.5,13566,2020
0.5,13124,2020
0.5,13316,2020
0.5,13125,2020
0.5,15461,2020
0.5,22335,2020
0.5,32397,2020
0.5,10552,2020
0.5,23055,2020
0.5,10421,2020
0.5,10753,2020
0.5,12081,2020
0.5,22435,2020
0.5,26235,2020
0.5,11552,2020
0.5,36100,2020
0.5,19396,2020
0.5,29376,2020
0.5,39617,2020
0.5,11312,2020
0.5,31817,2020
0.5,12074,2020
0.5,11776,2020
0.5,13727,2020
0.5,11813,2020
0.5,11144,2020
0.5,22955,2020
0.5,13196,2020
0.5,10309,2020
0.5,38697,2020
0.5,20577,2020
0.5,16165,2020
0.5,26575,2020
0.5,13057,2020
0.5,29776,2020
0.5,21755,2020
0.5,12449,2020
0.5,13644,2020
0.5,12268,2020
0.5,12662,2020
0.5,15517,2020
0.5,25815,2020
0.5,20075,2020
0.5,31077,2020
0.5,10054,2020
0.5,11414,2020
0.5,10635,2020
0.5,17575,2020
0.5,26055,2020
0.5,30236,2020
0.5,30837,2020
0.5,30177,2020
0.5,12114,2020
0.5,31297,2020
0.5,33677,2020
0.5,34917,2020
0.5,31497,2020
0.5,14018,2020
0.5,29336,2020
0.5,30517,2020
0.5,32717,2020
0.5,10090,2020
0.5,17077,2020
0.5,32857,2020
0.5,30560,2020
0.5,13677,2020
0.5,13594,2020
0.5,11351,2020
0.5,10332,2020
0.5,10029,2020
0.5,10147,2020
0.5,25855,2020
0.5,10821,2020
0.5,14081,2020
0.5,30717,2020
0.5,12077,2020
0.5,13562,2020
0.5,10570,2020
0.5,10726,2020
0.5,13570,2020
0.5,13720,2020
0.5,34737,2020
0.5,32437,2020
0.5,11533,2020
0.5,24135,2020
0.5,14678,2020
0.5,35517,2020
0.5,22495,2020
0.5,24197,2020
0.5,10677,2020
0.5,10091,2020
0.5,31557,2020
0.5,38857,2020
0.5,35657,2020
0.5,36337,2020
0.5,36317,2020
0.5,12303,2020
0.5,37717,2020
0.5,18117,2020
0.5,13047,2020
0.5,10652,2020
0.5,12678,2020
0.5,10504,2020
0.5,11303,2020
0.5,32637,2020
0.5,32337,2020
0.5,35838,2020
0.5,13837,2020
0.5,11385,2020
0.5,13704,2020
0.5,27315,2020
0.5,36717,2020
0.5,11252,2020
0.5,12839,2020
0.5,13226,2020
0.5,19235,2020
0.5,10616,2020
0.5,11925,2020
0.5,13246,2020
0.5,36237,2020
0.5,17495,2020
0.5,29936,2020
0.5,13306,2020
0.5,39777,2020
0.5,24155,2020
0.5,32617,2020
0.5,24175,2020
0.5,20176,2020
0.5,11338,2020
0.5,29417,2020
